StartTime: 2021-11-11 13:47:11.168
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:47:12.160	-0.0361	-1.0112	-0.0127	0.0000	-0.4883	-0.8545	-90.6592	1.6864	0.9448	34.80
0x50	 13:47:12.170	-0.0303	-1.0112	-0.0127	0.0000	-0.4883	-0.8545	-90.6592	1.6809	0.9503	34.80
0x50	 13:47:12.180	-0.0303	-1.0112	-0.0127	-0.2441	-0.6104	-1.0376	-90.6647	1.6699	0.9558	34.80
0x50	 13:47:12.190	-0.0249	-1.0083	-0.0127	-0.2441	-0.6104	-1.0376	-90.6647	1.6589	0.9613	34.80
0x50	 13:47:12.225	-0.0249	-1.0083	-0.0127	-0.3662	-0.8545	-0.8545	-90.6702	1.6479	0.9668	34.81
0x50	 13:47:12.225	-0.0210	-1.0044	-0.0132	-0.3662	-0.8545	-0.8545	-90.6757	1.6370	0.9778	34.81
0x50	 13:47:12.225	-0.0210	-1.0044	-0.0132	-0.4272	-0.7935	-0.5493	-90.6812	1.6260	0.9888	34.80
0x50	 13:47:12.230	-0.0259	-1.0029	-0.0117	-0.4272	-0.7935	-0.5493	-90.6812	1.6205	0.9943	34.80
0x50	 13:47:12.240	-0.0259	-1.0029	-0.0117	-0.4883	-0.9766	-0.3662	-90.6866	1.6150	1.0052	34.80
0x50	 13:47:12.250	-0.0317	-1.0049	-0.0088	-0.4883	-0.9766	-0.3662	-90.6921	1.6095	1.0162	34.80
0x50	 13:47:12.260	-0.0317	-1.0049	-0.0088	-0.1831	-1.4648	-0.3662	-90.6921	1.6095	1.0272	34.80
0x50	 13:47:12.271	-0.0313	-1.0049	-0.0112	-0.1831	-1.4648	-0.3662	-90.6921	1.6040	1.0437	34.80
0x50	 13:47:12.281	-0.0313	-1.0049	-0.0112	0.0000	-1.4038	-0.4272	-90.6921	1.6040	1.0547	34.80
0x50	 13:47:12.290	-0.0293	-1.0068	-0.0122	0.0000	-1.4038	-0.4272	-90.6866	1.6040	1.0712	34.80
0x50	 13:47:12.300	-0.0293	-1.0068	-0.0122	0.0000	-1.4038	-0.4272	-90.6866	1.5985	1.0876	34.81
0x50	 13:47:12.311	-0.0234	-1.0063	-0.0112	0.0000	-1.4038	-0.4272	-90.6866	1.5930	1.0986	34.81
0x50	 13:47:12.321	-0.0234	-1.0063	-0.0112	0.0000	-1.2817	-0.4883	-90.6866	1.5875	1.1096	34.81
0x50	 13:47:12.331	-0.0205	-1.0044	-0.0122	0.0000	-1.2817	-0.4883	-90.6866	1.5820	1.1261	34.81
0x50	 13:47:12.341	-0.0205	-1.0044	-0.0122	-0.3662	-0.9155	-0.3662	-90.6921	1.5710	1.1371	34.82
0x50	 13:47:12.351	-0.0200	-1.0010	-0.0112	-0.3662	-0.9155	-0.3662	-90.6921	1.5656	1.1426	34.82
0x50	 13:47:12.361	-0.0200	-1.0010	-0.0112	-0.5493	-0.5493	-0.3052	-90.6976	1.5601	1.1481	34.80
0x50	 13:47:12.371	-0.0254	-1.0029	-0.0107	-0.5493	-0.5493	-0.3052	-90.7031	1.5491	1.1536	34.80
0x50	 13:47:12.381	-0.0254	-1.0029	-0.0107	-0.5493	-0.4272	0.0000	-90.7086	1.5491	1.1591	34.80
0x50	 13:47:12.391	-0.0293	-1.0044	-0.0093	-0.5493	-0.4272	0.0000	-90.7141	1.5491	1.1646	34.80
0x50	 13:47:12.429	-0.0293	-1.0044	-0.0093	-0.4883	-0.7935	0.0000	-90.7141	1.5491	1.1700	34.81
0x50	 13:47:12.429	-0.0298	-1.0039	-0.0088	-0.4883	-0.7935	0.0000	-90.7196	1.5491	1.1810	34.81
0x50	 13:47:12.429	-0.0298	-1.0039	-0.0088	-0.4883	-1.2207	0.0000	-90.7196	1.5546	1.1920	34.82
0x50	 13:47:12.431	-0.0308	-1.0054	-0.0078	-0.4883	-1.2207	0.0000	-90.7196	1.5546	1.2030	34.82
0x50	 13:47:12.441	-0.0308	-1.0054	-0.0078	-0.5493	-1.3428	0.0000	-90.7251	1.5546	1.2195	34.81
0x50	 13:47:12.451	-0.0278	-1.0039	-0.0088	-0.5493	-1.3428	0.0000	-90.7251	1.5601	1.2305	34.81
0x50	 13:47:12.461	-0.0278	-1.0039	-0.0088	-0.4272	-1.6479	0.0000	-90.7306	1.5601	1.2469	34.81
0x50	 13:47:12.471	-0.0244	-1.0015	-0.0107	-0.4272	-1.6479	0.0000	-90.7306	1.5601	1.2634	34.81
0x50	 13:47:12.481	-0.0244	-1.0015	-0.0107	-0.4272	-1.6479	0.0000	-90.7306	1.5601	1.2799	34.81
0x50	 13:47:12.491	-0.0273	-1.0029	-0.0122	-0.4272	-1.6479	0.0000	-90.7361	1.5546	1.2964	34.81
0x50	 13:47:12.501	-0.0273	-1.0029	-0.0122	-0.3052	-1.4648	0.3662	-90.7361	1.5601	1.3129	34.81
0x50	 13:47:12.511	-0.0283	-1.0044	-0.0137	-0.3052	-1.4648	0.3662	-90.7416	1.5656	1.3239	34.81
0x50	 13:47:12.521	-0.0283	-1.0044	-0.0137	0.0000	-1.3428	0.4272	-90.7416	1.5710	1.3403	34.81
0x50	 13:47:12.531	-0.0278	-1.0059	-0.0151	0.0000	-1.3428	0.4272	-90.7416	1.5765	1.3513	34.81
0x50	 13:47:12.541	-0.0278	-1.0059	-0.0151	0.0000	-0.8545	0.3662	-90.7416	1.5765	1.3623	34.81
0x50	 13:47:12.551	-0.0269	-1.0073	-0.0171	0.0000	-0.8545	0.3662	-90.7416	1.5820	1.3678	34.81
0x50	 13:47:12.561	-0.0269	-1.0073	-0.0171	0.0000	-0.4883	0.1831	-90.7416	1.5820	1.3733	34.80
0x50	 13:47:12.571	-0.0249	-1.0068	-0.0176	0.0000	-0.4883	0.1831	-90.7471	1.5820	1.3788	34.80
0x50	 13:47:12.581	-0.0249	-1.0068	-0.0176	-0.1831	0.0000	0.0000	-90.7471	1.5820	1.3788	34.81
0x50	 13:47:12.591	-0.0225	-1.0049	-0.0161	-0.1831	0.0000	0.0000	-90.7526	1.5820	1.3788	34.81
0x50	 13:47:12.601	-0.0225	-1.0049	-0.0161	-0.3662	0.4272	0.1831	-90.7581	1.5820	1.3733	34.80
0x50	 13:47:12.612	-0.0244	-1.0049	-0.0151	-0.3662	0.4272	0.1831	-90.7635	1.5765	1.3678	34.80
0x50	 13:47:12.643	-0.0244	-1.0049	-0.0151	-0.3662	0.5493	0.3052	-90.7690	1.5820	1.3623	34.82
0x50	 13:47:12.643	-0.0259	-1.0039	-0.0142	-0.3662	0.5493	0.3052	-90.7745	1.5820	1.3568	34.82
0x50	 13:47:12.643	-0.0259	-1.0039	-0.0142	-0.3662	0.6714	0.2441	-90.7800	1.5820	1.3513	34.82
0x50	 13:47:12.651	-0.0283	-1.0059	-0.0142	-0.3662	0.6714	0.2441	-90.7800	1.5820	1.3458	34.82
0x50	 13:47:12.662	-0.0283	-1.0059	-0.0142	-0.2441	0.7935	0.1831	-90.7855	1.5875	1.3403	34.82
0x50	 13:47:12.672	-0.0303	-1.0059	-0.0127	-0.2441	0.7935	0.1831	-90.7855	1.5875	1.3293	34.82
0x50	 13:47:12.682	-0.0303	-1.0059	-0.0127	-0.1831	0.9155	0.1831	-90.7910	1.5875	1.3184	34.82
0x50	 13:47:12.691	-0.0288	-1.0054	-0.0107	-0.1831	0.9155	0.1831	-90.7910	1.5930	1.3129	34.82
0x50	 13:47:12.701	-0.0288	-1.0054	-0.0107	0.0000	0.6104	0.1831	-90.7910	1.5930	1.3074	34.80
