StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:08.119	0.0229	-0.9893	0.1338	1.7090	6.4087	1.4648	-83.6389	-1.2634	-11.4917	37.27
0x50	 21:57:08.119	0.0273	-0.9858	0.1372	1.8311	7.4463	1.6479	-83.6060	-1.2415	-11.5631	37.26
0x50	 21:57:08.119	0.0273	-0.9858	0.1372	1.8311	7.4463	1.6479	-83.5675	-1.2195	-11.6345	37.26
0x50	 21:57:08.119	0.0132	-0.9883	0.1406	2.2583	7.5684	2.0752	-83.5291	-1.1865	-11.7059	37.26
0x50	 21:57:08.127	0.0132	-0.9883	0.1406	2.2583	7.5684	2.0752	-83.4906	-1.1536	-11.7828	37.26
0x50	 21:57:08.137	0.0005	-1.0005	0.1406	2.8076	6.1035	2.4414	-83.4467	-1.1096	-11.8378	37.26
0x50	 21:57:08.147	0.0005	-1.0005	0.1406	2.8076	6.1035	2.4414	-83.4027	-1.0712	-11.8982	37.26
0x50	 21:57:08.157	-0.0024	-1.0044	0.1489	3.2959	4.0283	2.2583	-83.3478	-1.0327	-11.9366	37.27
0x50	 21:57:08.167	-0.0024	-1.0044	0.1489	3.2959	4.0283	2.2583	-83.2983	-0.9888	-11.9696	37.27
0x50	 21:57:08.177	0.0073	-1.0068	0.1577	4.0894	2.8076	2.1362	-83.2379	-0.9613	-11.9971	37.26
0x50	 21:57:08.187	0.0073	-1.0068	0.1577	4.0894	2.8076	2.1362	-83.1720	-0.9338	-12.0245	37.26
0x50	 21:57:08.197	0.0269	-1.0034	0.1694	5.4321	4.2114	1.8311	-83.0896	-0.9119	-12.0630	37.26
0x50	 21:57:08.207	0.0269	-1.0034	0.1694	5.4321	4.2114	1.8311	-83.0127	-0.8954	-12.1014	37.26
0x50	 21:57:08.217	0.0181	-1.0054	0.1899	7.2021	6.3477	1.5869	-82.9028	-0.8734	-12.1619	37.27
